Rank	Nr.	Final	Pilot	License Nr.	Points Total	Points per Run	Track Condition	Country	Model	Engine	Body	Tyres	Radio	History
1		A	Damien VAN MEENIN		3	1:1, 2:2 [3:2]	Dry	FRA	Xray	13.5	Xb2		3PM	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	13	5:16.450	0:22.472	0:24.026	1
Run 2	Yes 	12	5:21.370	0:22.370	0:26.343	2
Run 3	No 	12	5:23.826	0:22.611	0:26.667	2

Qualifying result:
Rank	Laps	Endtime	Points	Run
1	25	10:26.444	0	V12 [3]

2		A	Jonathan Bouillet	095620	3	3:1, 1:2 [2:3]	Dry	FRA	Team associated	13.5t			Futaba	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	12	5:06.593	0:22.064	0:25.157	2
Run 2	No 	12	5:24.391	0:21.449	0:26.672	3
Run 3	Yes 	12	5:17.264	0:22.350	0:26.091	1

Qualifying result:
Rank	Laps	Endtime	Points	Run
2	24	10:04.043	2	V12 [3]

3		A	Arnaud Delbarre	023539	4	2:1, 1:3 [3:9]	Dry	FRA	XRAY	13,5T RCES STOCK SPEC	XB2 2019	Schumacher VP-PRO	Futaba 3PV	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	12	5:17.245	0:23.267	0:25.952	3
Run 2	Yes 	12	5:05.893	0:22.616	0:25.060	1
Run 3	No 	8	5:28.099	0:23.861	0:40.344	9

Qualifying result:
Rank	Laps	Endtime	Points	Run
4	24	10:29.625	6	V12 [3]

4		A	Nicolas Polet		7	3:3, 1:4 [2:5]	Dry	FRA	PR Racing S1V3	Hobbywing Ezrun 13t 3000KV		Schum mini pin	Absima CR3P	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	11	5:05.670	0:23.981	0:27.297	4
Run 2	No 	11	5:34.587	0:24.101	0:29.925	5
Run 3	Yes 	11	5:25.106	0:24.295	0:29.025	3

Qualifying result:
Rank	Laps	Endtime	Points	Run
5	22	10:29.700	9	V12 [3]

5		A	Eliot Galand		8	2:4, 3:4 [1:6]	Dry	FRA	Pr Racing	Etronix 2950kv	S1v4	Schumacher	Sanwa mx6	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	10	5:04.955	0:23.577	0:29.525	6
Run 2	Yes 	11	5:20.708	0:22.626	0:28.574	4
Run 3	Yes 	11	5:28.168	0:22.206	0:29.300	4

Qualifying result:
Rank	Laps	Endtime	Points	Run
6	21	10:21.615	13	V12 [3]

6		A	Thomas PATIN		10	1:5, 3:5 [2:6]	Dry	FRA	X-Ray		XB02			Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	11	5:14.558	0:23.682	0:28.099	5
Run 2	No 	10	5:03.095	0:24.361	0:29.787	6
Run 3	Yes 	11	5:39.116	0:23.037	0:30.365	5

Qualifying result:
Rank	Laps	Endtime	Points	Run
3	24	10:39.823	6	V12 [3]

7		A	Remi dutoit	091218	13	3:6, 2:7 [1:10]	Dry	FRA	Tamiya dt03	Stock				Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	4	2:32.957	0:30.049	0:35.056	10
Run 2	Yes 	10	5:20.355	0:26.227	0:31.183	7
Run 3	Yes 	10	5:14.140	0:26.888	0:30.701	6

Qualifying result:
Rank	Laps	Endtime	Points	Run
8	20	10:35.072	14	V12 [3]

9		A	Gaspard Delbarre		15	3:7, 2:8 [1:8]	Dry	FRA	XRAY	9,5T	4x4	Schumacher	ABSIMA CR3P	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	8	5:14.386	0:26.889	0:38.148	8
Run 2	Yes 	10	5:30.436	0:25.757	0:31.897	8
Run 3	Yes 	9	4:27.754	0:26.673	0:28.781	7

Qualifying result:
Rank	Laps	Endtime	Points	Run
10	16	9:25.424	17	V12 [3]

10		A	Lélio POLET		15	1:7, 3:8 [2:9]	Dry	FRA	PR Racing	Hobbywing Ezrun 13t 3000KV	V3	Origine	Absima CR3P	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	9	5:24.099	0:26.317	0:34.733	7
Run 2	No 	9	5:02.269	0:26.428	0:32.096	9
Run 3	Yes 	9	5:07.953	0:26.905	0:33.496	8

Qualifying result:
Rank	Laps	Endtime	Points	Run
7	19	10:21.443	13	V12 [3]

11		A	Amaury Daniel		20	1:9, 2:11 [3:11]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	8	5:24.863	0:34.101	0:39.201	9
Run 2	Yes 	8	5:27.087	0:33.951	0:39.499	11
Run 3	No 	2	1:22.450	0:36.085	0:36.182	11

Qualifying result:
Rank	Laps	Endtime	Points	Run
9	15	10:32.400	16	V12 [3]

12		A	Pierrick Daniel		20	2:10, 3:10 [1:13]	Dry	FRA	Tamya					Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	0	0:00.000	0:00.000	0:00.000	13
Run 2	Yes 	8	5:11.391	0:33.170	0:37.195	10
Run 3	Yes 	7	5:11.188	0:30.591	0:42.965	10

Qualifying result:
Rank	Laps	Endtime	Points	Run
65535	0	0:00.000	-1	V12 [3]
