Rank	Nr.	Final	Pilot	License Nr.	Points Total	Points per Run	Track Condition	Country	Model	Engine	Body	Tyres	Radio	History
1		A	David Leclercq	084034	2	1:1, 2:1 [3:8]	Dry	BEL	ATC PRracing					Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	15	5:04.053	0:19.334	0:20.042	1
Run 2	Yes 	15	5:04.206	0:19.432	0:20.066	1
Run 3	No 	8	2:53.195	0:19.293	0:21.242	8

Qualifying result:
Rank	Laps	Endtime	Points	Run
1	30	10:25.328	0	V12 [3]

2		A	Victor Rouleau	065377	3	3:1, 2:2 [1:2]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	15	5:09.442	0:19.658	0:20.369	2
Run 2	Yes 	15	5:06.429	0:19.599	0:20.171	2
Run 3	Yes 	15	5:09.753	0:19.456	0:20.399	1

Qualifying result:
Rank	Laps	Endtime	Points	Run
2	30	10:37.454	2	V12 [3]

3		A	Benjamin Leroy	20115	5	3:2, 2:3 [1:3]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	14	5:07.868	0:20.976	0:21.661	3
Run 2	Yes 	14	5:05.367	0:20.307	0:21.510	3
Run 3	Yes 	14	5:04.115	0:20.273	0:21.419	2

Qualifying result:
Rank	Laps	Endtime	Points	Run
3	29	10:23.764	5	V12 [3]

4		A	Nicolas Tourneur	074287	7	3:3, 1:4 [2:4]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	14	5:14.407	0:20.214	0:22.088	4
Run 2	No 	14	5:15.412	0:19.935	0:22.102	4
Run 3	Yes 	14	5:16.744	0:20.203	0:22.300	3

Qualifying result:
Rank	Laps	Endtime	Points	Run
4	28	10:23.546	6	V12 [3]

5		A	Julien Van-Enis	096319	10	3:4, 1:6 [2:7]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	13	5:14.307	0:22.221	0:23.734	6
Run 2	No 	13	5:21.223	0:22.391	0:24.265	7
Run 3	Yes 	13	5:14.114	0:22.912	0:23.741	4

Qualifying result:
Rank	Laps	Endtime	Points	Run
6	26	10:39.921	11	V12 [3]

6		A	JULIEN VANHERSECKE	089038	10	1:5, 3:5 [2:6]	Dry	FRA	ASSOCIATED T6.2					Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	13	5:12.737	0:21.156	0:23.599	5
Run 2	No 	13	5:04.661	0:21.152	0:23.028	6
Run 3	Yes 	13	5:16.058	0:21.291	0:23.934	5

Qualifying result:
Rank	Laps	Endtime	Points	Run
5	26	10:17.200	9	V12 [3]

7		A	eric masure	12090	11	2:5, 3:6 [1:9]	Dry	FRA	XRAY	CORSATEC	XRAY	HOTRACE	FUTABA	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	10	4:15.865	0:21.898	0:24.946	9
Run 2	Yes 	13	5:01.604	0:21.421	0:22.693	5
Run 3	Yes 	13	5:22.515	0:21.714	0:24.346	6

Qualifying result:
Rank	Laps	Endtime	Points	Run
7	25	10:12.933	12	V12 [3]

8		A	Remi dutoit	091218	14	1:7, 3:7 [2:8]	Dry	FRA	Team associated t6.2					Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	12	5:03.018	0:20.824	0:24.521	7
Run 2	No 	12	5:03.401	0:21.162	0:24.516	8
Run 3	Yes 	12	5:16.825	0:21.504	0:25.861	7

Qualifying result:
Rank	Laps	Endtime	Points	Run
8	23	10:04.505	16	V12 [3]

9		A	Alexandre Coubronne	W595039641	17	1:8, 2:9 [3:9]	Dry	FRA	Associated	Ws line		Schumacher	Futaba	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	11	5:02.460	0:21.336	0:26.552	8
Run 2	Yes 	12	5:23.083	0:22.191	0:26.276	9
Run 3	No 	2	5:00.733	0:32.814	2:26.493	9

Qualifying result:
Rank	Laps	Endtime	Points	Run
9	24	10:40.662	17	V12 [3]
