Rank	Nr.	Final	Pilot	License Nr.	Points Total	Points per Run	Track Condition	Country	Model	Engine	Body	Tyres	Radio	History
1		A	Nick Vranckx	087766	2	1:1, 3:1 [2:2]	Dry	BEL	Xray XB2					Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	16	5:13.213	0:18.316	0:19.379	1
Run 2	No 	15	5:06.488	0:18.701	0:20.217	2
Run 3	Yes 	15	5:02.114	0:18.720	0:19.932	1

Qualifying result:
Rank	Laps	Endtime	Points	Run
1	32	10:22.309	2	V12 [3]

2		A	David Leclercq	084034	3	2:1, 3:2 [1:9]	Dry	BEL	ATC PRracing					Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	14	4:39.915	0:18.762	0:19.733	9
Run 2	Yes 	15	5:01.884	0:19.047	0:19.885	1
Run 3	Yes 	15	5:05.468	0:18.992	0:20.097	2

Qualifying result:
Rank	Laps	Endtime	Points	Run
2	32	10:27.549	2	V12 [3]

3		A	Esteban Fontaine	087418	6	2:3, 3:3 [1:5]	Dry	BEL						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	15	5:05.572	0:18.694	0:19.964	5
Run 2	Yes 	15	5:07.519	0:18.626	0:20.038	3
Run 3	Yes 	15	5:12.545	0:18.616	0:20.436	3

Qualifying result:
Rank	Laps	Endtime	Points	Run
9	30	10:09.928	15	V12 [3]

4		A	Tibo Josson	86116	8	1:4, 2:4 [3:4]	Dry	BEL						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	15	5:04.008	0:18.986	0:19.900	4
Run 2	Yes 	15	5:09.971	0:19.018	0:20.302	4
Run 3	No 	15	5:13.352	0:19.087	0:20.532	4

Qualifying result:
Rank	Laps	Endtime	Points	Run
7	30	10:14.964	11	V12 [3]

5		A	Erik Michiels	50/5	9	1:2, 3:7 [2:9]	Dry	BEL						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	16	5:19.331	0:19.211	0:19.678	2
Run 2	No 	14	5:07.009	0:19.325	0:21.619	9
Run 3	Yes 	14	5:00.186	0:19.270	0:21.121	7

Qualifying result:
Rank	Laps	Endtime	Points	Run
4	31	10:19.201	7	V12 [3]

6		A	Nathanaël Janot	1234	10	1:3, 2:7 [3:11]	Dry	FRA	Schumacher					Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	15	5:00.403	0:18.853	0:19.717	3
Run 2	Yes 	15	5:19.198	0:19.061	0:20.969	7
Run 3	No 	14	5:15.197	0:18.876	0:22.176	11

Qualifying result:
Rank	Laps	Endtime	Points	Run
5	31	10:21.006	8	V12 [3]

7		A	Sander Bertels	50-68	12	2:6, 3:6 [1:8]	Dry	BEL						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	15	5:14.580	0:19.135	0:20.626	8
Run 2	Yes 	15	5:17.556	0:19.382	0:20.835	6
Run 3	Yes 	15	5:20.415	0:19.320	0:21.021	6

Qualifying result:
Rank	Laps	Endtime	Points	Run
6	30	10:02.934	11	V12 [3]

8		A	Vincent Buissonnier	060706	14	1:6, 2:8 [3:9]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	15	5:11.069	0:19.370	0:20.302	6
Run 2	Yes 	14	5:04.931	0:19.387	0:21.250	8
Run 3	No 	14	5:03.100	0:19.513	0:21.170	9

Qualifying result:
Rank	Laps	Endtime	Points	Run
11	30	10:16.260	18	V12 [3]

9		A	Victor Rouleau	065377	15	3:5, 2:10 [1:11]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	14	5:01.933	0:19.018	0:21.162	11
Run 2	Yes 	14	5:09.430	0:19.700	0:21.459	10
Run 3	Yes 	15	5:17.026	0:19.080	0:20.758	5

Qualifying result:
Rank	Laps	Endtime	Points	Run
8	31	10:31.896	14	V12 [3]

10		A	Tony Masclet	22270	15	2:5, 1:10 [3:10]	Dry	FRA	XRAY	5.5	XB4			Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	14	5:01.167	0:19.681	0:21.065	10
Run 2	Yes 	15	5:17.326	0:19.402	0:20.628	5
Run 3	No 	14	5:06.315	0:19.794	0:21.438	10

Qualifying result:
Rank	Laps	Endtime	Points	Run
10	30	10:12.757	17	V12 [3]

11		A	Willy Dive	096243	15	1:7, 3:8 [2:11]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	15	5:12.316	0:18.795	0:20.564	7
Run 2	No 	11	4:16.213	0:19.023	0:22.943	11
Run 3	Yes 	14	5:00.816	0:19.334	0:21.196	8

Qualifying result:
Rank	Laps	Endtime	Points	Run
3	32	10:32.756	3	V12 [3]
